,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
,8:53 AM,55 F,48 F,77 %,WNW,24 mph,39 mph,28.92 in,0.0 in,Partly Cloudy / Windy
,9:53 AM,57 F,42 F,57 %,WNW,30 mph,38 mph,28.92 in,0.0 in,Fair / Windy
,10:53 AM,58 F,40 F,51 %,W,37 mph,45 mph,28.93 in,0.0 in,Fair / Windy
,11:53 AM,60 F,39 F,46 %,W,33 mph,49 mph,28.93 in,0.0 in,Partly Cloudy / Windy
,12:53 PM,58 F,38 F,47 %,WNW,31 mph,43 mph,28.94 in,0.0 in,Cloudy / Windy
,1:53 PM,57 F,40 F,53 %,WNW,28 mph,40 mph,28.97 in,0.0 in,Cloudy / Windy
,2:53 PM,55 F,41 F,59 %,NW,24 mph,37 mph,29.02 in,0.0 in,Cloudy / Windy
,3:53 PM,54 F,42 F,64 %,NW,21 mph,28 mph,29.05 in,0.0 in,Cloudy / Windy
,4:53 PM,51 F,39 F,63 %,NW,29 mph,40 mph,29.09 in,0.0 in,Cloudy / Windy
,5:53 PM,51 F,39 F,63 %,NW,25 mph,36 mph,29.12 in,0.0 in,Cloudy / Windy
,6:53 PM,51 F,40 F,66 %,NW,23 mph,35 mph,29.15 in,0.0 in,Cloudy / Windy
,7:53 PM,50 F,40 F,68 %,NW,17 mph,0 mph,29.18 in,0.0 in,Cloudy
,8:53 PM,48 F,39 F,71 %,NW,16 mph,0 mph,29.20 in,0.0 in,Partly Cloudy
,9:53 PM,43 F,38 F,82 %,NW,8 mph,0 mph,29.21 in,0.0 in,Fair
,10:53 PM,40 F,37 F,89 %,W,7 mph,0 mph,29.22 in,0.0 in,Fair
10/29/2018,11:53 PM,38 F,36 F,93 %,WSW,7 mph,0 mph,29.22 in,0.0 in,Fair
,12:53 AM,37 F,35 F,93 %,W,7 mph,0 mph,29.23 in,0.0 in,Fair
,1:53 AM,36 F,34 F,93 %,WSW,7 mph,0 mph,29.24 in,0.0 in,Fair
,2:53 AM,35 F,34 F,96 %,WSW,8 mph,0 mph,29.24 in,0.0 in,Fair
,3:53 AM,34 F,33 F,96 %,WSW,8 mph,0 mph,29.25 in,0.0 in,Fair
,4:53 AM,35 F,33 F,92 %,WSW,8 mph,0 mph,29.27 in,0.0 in,Fair
,5:53 AM,34 F,32 F,92 %,WSW,8 mph,0 mph,29.28 in,0.0 in,Fair
,6:53 AM,34 F,32 F,92 %,WSW,7 mph,0 mph,29.30 in,0.0 in,Fair
,7:53 AM,41 F,36 F,82 %,W,8 mph,0 mph,29.31 in,0.0 in,Fair
,8:53 AM,49 F,39 F,69 %,WNW,9 mph,0 mph,29.32 in,0.0 in,Fair
,9:53 AM,54 F,39 F,57 %,WNW,13 mph,0 mph,29.32 in,0.0 in,Fair
,10:53 AM,57 F,37 F,47 %,W,12 mph,0 mph,29.32 in,0.0 in,Fair
,11:53 AM,59 F,37 F,44 %,W,10 mph,0 mph,29.30 in,0.0 in,Fair
,12:53 PM,60 F,36 F,41 %,WSW,9 mph,0 mph,29.28 in,0.0 in,Fair
,1:53 PM,61 F,36 F,39 %,W,8 mph,0 mph,29.26 in,0.0 in,Fair
,2:53 PM,62 F,36 F,38 %,WSW,8 mph,0 mph,29.25 in,0.0 in,Fair
,3:53 PM,61 F,36 F,39 %,SSW,7 mph,0 mph,29.25 in,0.0 in,Fair
,4:53 PM,53 F,37 F,55 %,SSW,5 mph,0 mph,29.24 in,0.0 in,Fair
,5:53 PM,47 F,37 F,68 %,CALM,0 mph,0 mph,29.24 in,0.0 in,Fair
,6:53 PM,47 F,37 F,68 %,SE,7 mph,0 mph,29.24 in,0.0 in,Fair
,7:53 PM,43 F,37 F,80 %,ESE,7 mph,0 mph,29.23 in,0.0 in,Fair
,8:53 PM,42 F,36 F,79 %,ESE,7 mph,0 mph,29.23 in,0.0 in,Fair
,9:53 PM,41 F,37 F,86 %,ESE,7 mph,0 mph,29.22 in,0.0 in,Fair
,10:53 PM,40 F,37 F,89 %,ESE,6 mph,0 mph,29.22 in,0.0 in,Fair
10/30/2018,11:53 PM,42 F,38 F,85 %,ESE,7 mph,0 mph,29.22 in,0.0 in,Fair
,12:53 AM,43 F,39 F,86 %,ESE,6 mph,0 mph,29.22 in,0.0 in,Mostly Cloudy
,1:53 AM,45 F,40 F,82 %,ESE,6 mph,0 mph,29.21 in,0.0 in,Cloudy
,2:53 AM,47 F,42 F,83 %,ESE,8 mph,0 mph,29.20 in,0.0 in,Cloudy
,3:53 AM,49 F,41 F,74 %,SE,12 mph,0 mph,29.18 in,0.0 in,Cloudy
,4:53 AM,49 F,42 F,77 %,SE,12 mph,0 mph,29.18 in,0.0 in,Mostly Cloudy
,5:53 AM,49 F,42 F,77 %,SSE,10 mph,0 mph,29.17 in,0.0 in,Partly Cloudy
,6:53 AM,51 F,42 F,71 %,SSE,9 mph,0 mph,29.16 in,0.0 in,Cloudy
,7:53 AM,53 F,43 F,69 %,SSE,13 mph,0 mph,29.16 in,0.0 in,Mostly Cloudy
,8:53 AM,58 F,44 F,60 %,S,16 mph,26 mph,29.14 in,0.0 in,Mostly Cloudy
,9:53 AM,64 F,49 F,58 %,S,21 mph,28 mph,29.13 in,0.0 in,Partly Cloudy / Windy
,10:53 AM,68 F,52 F,56 %,S,22 mph,0 mph,29.10 in,0.0 in,Fair / Windy
,11:53 AM,72 F,56 F,57 %,S,23 mph,31 mph,29.07 in,0.0 in,Fair / Windy
,12:53 PM,72 F,56 F,57 %,S,17 mph,30 mph,29.04 in,0.0 in,Partly Cloudy
,1:53 PM,75 F,57 F,53 %,S,21 mph,30 mph,29.02 in,0.0 in,Fair / Windy
,2:53 PM,72 F,57 F,59 %,S,20 mph,32 mph,29.01 in,0.0 in,Fair
,3:53 PM,71 F,58 F,63 %,S,18 mph,28 mph,29.00 in,0.0 in,Fair
,4:53 PM,70 F,59 F,68 %,S,17 mph,28 mph,29.01 in,0.0 in,Fair
,5:53 PM,67 F,58 F,73 %,S,14 mph,0 mph,29.02 in,0.0 in,Partly Cloudy
,6:53 PM,66 F,57 F,73 %,S,16 mph,0 mph,29.02 in,0.0 in,Partly Cloudy
,7:53 PM,66 F,56 F,70 %,S,20 mph,0 mph,29.00 in,0.0 in,Mostly Cloudy
,8:53 PM,65 F,56 F,73 %,S,20 mph,0 mph,28.99 in,0.0 in,Fair
,9:53 PM,65 F,58 F,78 %,S,22 mph,31 mph,28.99 in,0.0 in,Partly Cloudy / Windy
,10:53 PM,65 F,59 F,81 %,SSW,18 mph,0 mph,28.98 in,0.0 in,Cloudy
10/31/2018,11:53 PM,66 F,60 F,81 %,SSW,16 mph,0 mph,28.96 in,0.0 in,Cloudy
,12:53 AM,65 F,60 F,84 %,SSW,18 mph,0 mph,28.95 in,0.0 in,Cloudy
,1:32 AM,64 F,59 F,84 %,W,8 mph,0 mph,28.96 in,0.0 in,Cloudy
,1:53 AM,65 F,59 F,81 %,WSW,10 mph,0 mph,28.97 in,0.0 in,Cloudy
,2:14 AM,59 F,57 F,93 %,NNW,14 mph,36 mph,28.98 in,0.1 in,Heavy Rain
,2:19 AM,58 F,58 F,100 %,NNW,14 mph,0 mph,28.99 in,0.1 in,Heavy T-Storm
,2:30 AM,58 F,57 F,97 %,N,10 mph,0 mph,28.98 in,0.2 in,Heavy T-Storm
,2:34 AM,58 F,57 F,97 %,N,9 mph,0 mph,28.98 in,0.2 in,Heavy Rain
,2:46 AM,58 F,57 F,97 %,NNW,7 mph,0 mph,29.00 in,0.2 in,Rain
,2:53 AM,58 F,57 F,97 %,NNW,12 mph,0 mph,29.00 in,0.3 in,Heavy Rain
,3:04 AM,57 F,57 F,100 %,NNW,12 mph,0 mph,29.01 in,0.1 in,Heavy Rain
,3:53 AM,56 F,55 F,97 %,NNW,13 mph,0 mph,29.02 in,0.2 in,Rain
,4:53 AM,54 F,52 F,93 %,NNW,13 mph,0 mph,29.03 in,0.0 in,Cloudy
,5:53 AM,52 F,51 F,97 %,N,9 mph,0 mph,29.05 in,0.0 in,Light Rain
,6:53 AM,52 F,51 F,97 %,NNW,9 mph,0 mph,29.08 in,0.0 in,Cloudy
,7:39 AM,53 F,51 F,93 %,NNW,10 mph,0 mph,29.09 in,0.0 in,Cloudy
,7:53 AM,51 F,49 F,92 %,NNW,12 mph,0 mph,29.11 in,0.0 in,Cloudy
,8:15 AM,50 F,48 F,93 %,N,16 mph,0 mph,29.10 in,0.0 in,Cloudy
,8:53 AM,51 F,49 F,92 %,N,13 mph,0 mph,29.12 in,0.0 in,Cloudy
,9:21 AM,53 F,50 F,89 %,N,14 mph,0 mph,29.12 in,0.0 in,Mostly Cloudy
,9:43 AM,53 F,50 F,89 %,N,13 mph,0 mph,29.12 in,0.0 in,Partly Cloudy
,9:51 AM,54 F,50 F,88 %,N,10 mph,0 mph,29.13 in,0.0 in,Mostly Cloudy
,9:53 AM,53 F,50 F,89 %,N,10 mph,0 mph,29.13 in,0.0 in,Partly Cloudy
,10:08 AM,53 F,50 F,89 %,N,10 mph,0 mph,29.14 in,0.0 in,Mostly Cloudy
,10:53 AM,52 F,50 F,93 %,N,12 mph,0 mph,29.14 in,0.0 in,Cloudy
,11:53 AM,52 F,49 F,89 %,N,12 mph,0 mph,29.14 in,0.0 in,Cloudy
,12:53 PM,53 F,49 F,86 %,N,15 mph,0 mph,29.12 in,0.0 in,Cloudy
,1:15 PM,53 F,49 F,86 %,N,15 mph,0 mph,29.12 in,0.0 in,Cloudy
,1:53 PM,55 F,48 F,77 %,N,13 mph,0 mph,29.11 in,0.0 in,Cloudy
,2:24 PM,54 F,47 F,77 %,N,16 mph,0 mph,29.11 in,0.0 in,Cloudy
,2:53 PM,53 F,47 F,80 %,N,14 mph,0 mph,29.12 in,0.0 in,Cloudy
,3:53 PM,53 F,46 F,77 %,NNE,9 mph,0 mph,29.13 in,0.0 in,Cloudy
,4:53 PM,53 F,47 F,80 %,N,8 mph,0 mph,29.14 in,0.0 in,Cloudy
,5:53 PM,52 F,46 F,80 %,N,8 mph,0 mph,29.14 in,0.0 in,Cloudy
,6:53 PM,52 F,45 F,77 %,N,8 mph,0 mph,29.15 in,0.0 in,Cloudy
,7:53 PM,53 F,44 F,71 %,NE,7 mph,0 mph,29.14 in,0.0 in,Cloudy
,8:53 PM,52 F,43 F,71 %,NNE,8 mph,0 mph,29.13 in,0.0 in,Cloudy
,9:53 PM,51 F,42 F,71 %,NNE,8 mph,0 mph,29.12 in,0.0 in,Cloudy
,10:53 PM,51 F,41 F,68 %,NE,8 mph,0 mph,29.13 in,0.0 in,Cloudy
11/1/2018,11:53 PM,50 F,41 F,71 %,NE,7 mph,0 mph,29.12 in,0.0 in,Light Rain
,12:53 AM,48 F,45 F,89 %,E,5 mph,0 mph,29.09 in,0.0 in,Light Rain
,1:53 AM,47 F,45 F,93 %,NE,7 mph,0 mph,29.06 in,0.1 in,Light Rain
,2:53 AM,47 F,45 F,93 %,NE,8 mph,0 mph,29.03 in,0.1 in,Rain
,3:53 AM,46 F,44 F,93 %,NE,13 mph,0 mph,29.04 in,0.1 in,Rain
,4:53 AM,45 F,43 F,93 %,NE,14 mph,0 mph,29.03 in,0.1 in,Light Rain
,5:53 AM,45 F,43 F,93 %,NE,15 mph,0 mph,29.02 in,0.1 in,Light Rain
,6:53 AM,44 F,43 F,96 %,NE,14 mph,26 mph,29.00 in,0.1 in,Light Rain
,7:53 AM,44 F,43 F,96 %,NE,17 mph,25 mph,28.97 in,0.1 in,Light Rain
,8:06 AM,44 F,43 F,96 %,NE,17 mph,29 mph,28.98 in,0.0 in,Light Rain
,8:21 AM,44 F,43 F,96 %,NE,15 mph,25 mph,29.00 in,0.0 in,Light Rain
,8:53 AM,44 F,42 F,93 %,NE,20 mph,28 mph,29.01 in,0.1 in,Light Rain
,9:07 AM,44 F,42 F,93 %,NE,16 mph,28 mph,29.01 in,0.0 in,Light Rain
,9:53 AM,44 F,42 F,93 %,NE,18 mph,29 mph,28.96 in,0.0 in,Mostly Cloudy
,10:03 AM,45 F,41 F,86 %,NE,24 mph,31 mph,28.96 in,0.0 in,Mostly Cloudy / Windy
,10:53 AM,45 F,41 F,86 %,NE,22 mph,38 mph,28.96 in,0.0 in,Light Rain / Windy
,11:00 AM,45 F,41 F,86 %,ENE,21 mph,33 mph,28.95 in,0.0 in,Light Rain / Windy
,11:53 AM,46 F,42 F,86 %,NE,22 mph,32 mph,28.90 in,0.0 in,Light Rain / Windy
,12:53 PM,45 F,41 F,86 %,NE,16 mph,0 mph,28.93 in,0.0 in,Light Rain
,1:28 PM,44 F,41 F,89 %,NNE,14 mph,25 mph,28.90 in,0.1 in,Rain
,1:53 PM,44 F,42 F,93 %,NNE,21 mph,28 mph,28.91 in,0.1 in,Light Rain / Windy
,2:53 PM,44 F,40 F,85 %,NNE,18 mph,28 mph,28.91 in,0.1 in,Light Rain
,3:00 PM,44 F,40 F,85 %,NNE,17 mph,29 mph,28.91 in,0.0 in,Light Rain
,3:36 PM,44 F,41 F,89 %,NNE,15 mph,0 mph,28.92 in,0.0 in,Light Rain
,3:44 PM,44 F,41 F,89 %,NNE,14 mph,0 mph,28.92 in,0.0 in,Light Rain
,3:53 PM,43 F,41 F,93 %,NNE,15 mph,0 mph,28.91 in,0.0 in,Light Rain
,4:53 PM,43 F,42 F,97 %,NNW,7 mph,0 mph,28.95 in,0.1 in,Rain
,5:30 PM,43 F,42 F,97 %,NNW,8 mph,0 mph,28.94 in,0.0 in,Light Rain
,5:37 PM,44 F,43 F,96 %,NNW,10 mph,0 mph,28.94 in,0.1 in,Rain
,5:53 PM,44 F,42 F,93 %,N,16 mph,24 mph,28.94 in,0.1 in,Light Rain
,6:02 PM,44 F,41 F,89 %,N,15 mph,0 mph,28.95 in,0.0 in,Light Rain
,6:40 PM,43 F,41 F,93 %,N,12 mph,22 mph,28.97 in,0.0 in,Light Rain
,6:53 PM,43 F,41 F,93 %,N,15 mph,0 mph,28.97 in,0.1 in,Light Rain
,7:49 PM,43 F,41 F,93 %,N,14 mph,0 mph,28.98 in,0.0 in,Light Rain
,7:53 PM,43 F,41 F,93 %,N,14 mph,0 mph,28.98 in,0.0 in,Light Rain
,8:05 PM,43 F,41 F,93 %,N,15 mph,0 mph,28.99 in,0.0 in,Light Rain
,8:32 PM,43 F,42 F,97 %,N,10 mph,0 mph,28.99 in,0.0 in,Light Rain
,8:53 PM,43 F,42 F,97 %,NW,8 mph,0 mph,28.99 in,0.0 in,Light Rain
,9:53 PM,43 F,41 F,93 %,NNW,13 mph,0 mph,29.01 in,0.0 in,Cloudy
,10:14 PM,43 F,40 F,89 %,NNW,12 mph,0 mph,29.01 in,0.0 in,Light Rain
,10:53 PM,42 F,39 F,89 %,NNW,9 mph,0 mph,29.01 in,0.0 in,Cloudy
11/2/2018,11:53 PM,42 F,38 F,85 %,NW,10 mph,0 mph,29.00 in,0.0 in,Cloudy
,12:53 AM,41 F,39 F,93 %,WNW,7 mph,0 mph,29.02 in,0.0 in,Cloudy
,1:53 AM,41 F,39 F,93 %,WNW,8 mph,0 mph,29.03 in,0.0 in,Cloudy
,2:53 AM,41 F,39 F,93 %,WNW,8 mph,0 mph,29.03 in,0.0 in,Cloudy
,3:53 AM,37 F,36 F,96 %,WNW,7 mph,0 mph,29.03 in,0.0 in,Partly Cloudy
,4:53 AM,36 F,35 F,97 %,WNW,6 mph,0 mph,29.04 in,0.0 in,Fair
,5:53 AM,34 F,34 F,100 %,NW,5 mph,0 mph,29.04 in,0.0 in,Fair
,6:53 AM,34 F,34 F,100 %,NNW,5 mph,0 mph,29.05 in,0.0 in,Fair
,7:53 AM,37 F,37 F,100 %,CALM,0 mph,0 mph,29.07 in,0.0 in,Fair
,8:53 AM,42 F,39 F,89 %,NNW,5 mph,0 mph,29.08 in,0.0 in,Fair
,9:53 AM,46 F,37 F,71 %,CALM,0 mph,0 mph,29.08 in,0.0 in,Mostly Cloudy
,10:53 AM,47 F,37 F,68 %,CALM,0 mph,0 mph,29.07 in,0.0 in,Fair
,11:53 AM,48 F,36 F,63 %,WNW,6 mph,0 mph,29.06 in,0.0 in,Fair
,12:53 PM,48 F,38 F,68 %,WNW,6 mph,0 mph,29.04 in,0.0 in,Fair
,1:53 PM,49 F,35 F,59 %,W,5 mph,0 mph,29.04 in,0.0 in,Cloudy
,2:53 PM,49 F,32 F,52 %,WNW,5 mph,0 mph,29.04 in,0.0 in,Cloudy
,3:53 PM,48 F,38 F,68 %,W,5 mph,0 mph,29.05 in,0.0 in,Cloudy
,4:53 PM,46 F,39 F,76 %,W,5 mph,0 mph,29.06 in,0.0 in,Cloudy
,5:53 PM,46 F,40 F,79 %,CALM,0 mph,0 mph,29.08 in,0.0 in,Cloudy
,6:53 PM,45 F,38 F,76 %,CALM,0 mph,0 mph,29.09 in,0.0 in,Cloudy
,7:53 PM,44 F,38 F,79 %,CALM,0 mph,0 mph,29.10 in,0.0 in,Mostly Cloudy
,8:53 PM,44 F,38 F,79 %,WNW,3 mph,0 mph,29.12 in,0.0 in,Cloudy
,9:53 PM,42 F,39 F,89 %,WNW,3 mph,0 mph,29.12 in,0.0 in,Cloudy
,10:53 PM,41 F,39 F,93 %,CALM,0 mph,0 mph,29.12 in,0.0 in,Fair
11/3/2018,11:53 PM,41 F,39 F,93 %,CALM,0 mph,0 mph,29.13 in,0.0 in,Mostly Cloudy
,12:53 AM,39 F,37 F,93 %,CALM,0 mph,0 mph,29.14 in,0.0 in,Mostly Cloudy
,1:33 AM,41 F,39 F,93 %,S,5 mph,0 mph,29.15 in,0.0 in,Mostly Cloudy
,1:53 AM,39 F,37 F,93 %,SSE,3 mph,0 mph,29.15 in,0.0 in,Fair
,2:53 AM,39 F,37 F,93 %,ESE,5 mph,0 mph,29.15 in,0.0 in,Fair
,3:53 AM,36 F,35 F,97 %,E,7 mph,0 mph,29.17 in,0.0 in,Fair
,4:53 AM,37 F,36 F,96 %,E,6 mph,0 mph,29.19 in,0.0 in,Cloudy
,5:53 AM,35 F,34 F,96 %,ESE,7 mph,0 mph,29.21 in,0.0 in,Fair
,6:53 AM,37 F,35 F,93 %,SE,7 mph,0 mph,29.25 in,0.0 in,Partly Cloudy
,7:53 AM,40 F,37 F,89 %,ESE,6 mph,0 mph,29.28 in,0.0 in,Mostly Cloudy
,8:51 AM,43 F,41 F,93 %,S,6 mph,0 mph,29.31 in,0.0 in,Partly Cloudy
,8:53 AM,43 F,41 F,93 %,S,6 mph,0 mph,29.31 in,0.0 in,Mostly Cloudy
,9:00 AM,44 F,42 F,93 %,SSE,8 mph,0 mph,29.31 in,0.0 in,Mostly Cloudy
,9:11 AM,44 F,43 F,96 %,S,6 mph,0 mph,29.31 in,0.0 in,Cloudy
,9:53 AM,47 F,44 F,90 %,SE,5 mph,0 mph,29.32 in,0.0 in,Mostly Cloudy
,10:53 AM,50 F,44 F,80 %,SSE,9 mph,0 mph,29.31 in,0.0 in,Mostly Cloudy
,11:53 AM,53 F,44 F,71 %,SSE,13 mph,0 mph,29.32 in,0.0 in,Mostly Cloudy
,12:53 PM,53 F,44 F,71 %,S,13 mph,0 mph,29.32 in,0.0 in,Mostly Cloudy
,1:39 PM,53 F,43 F,69 %,S,10 mph,0 mph,29.31 in,0.0 in,Mostly Cloudy
,1:53 PM,53 F,43 F,69 %,SSE,9 mph,0 mph,29.30 in,0.0 in,Mostly Cloudy
,2:53 PM,54 F,43 F,66 %,SSE,13 mph,0 mph,29.30 in,0.0 in,Cloudy
,3:53 PM,52 F,43 F,71 %,SSE,10 mph,0 mph,29.31 in,0.0 in,Cloudy
,4:53 PM,51 F,44 F,77 %,SE,8 mph,0 mph,29.32 in,0.0 in,Cloudy
,5:53 PM,50 F,45 F,83 %,ESE,8 mph,0 mph,29.34 in,0.0 in,Cloudy
,6:53 PM,49 F,46 F,90 %,ESE,10 mph,0 mph,29.34 in,0.0 in,Light Rain
,7:53 PM,49 F,46 F,90 %,ESE,10 mph,0 mph,29.33 in,0.0 in,Light Rain
,8:53 PM,49 F,45 F,86 %,ESE,10 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy
,9:53 PM,48 F,45 F,89 %,ESE,13 mph,0 mph,29.34 in,0.0 in,Cloudy
,10:53 PM,48 F,44 F,86 %,ESE,15 mph,0 mph,29.31 in,0.0 in,Mostly Cloudy
11/4/2018,11:53 PM,47 F,43 F,86 %,ESE,13 mph,0 mph,29.31 in,0.0 in,Fair
,12:53 AM,48 F,43 F,83 %,ESE,16 mph,0 mph,29.30 in,0.0 in,Cloudy
,1:53 AM,48 F,42 F,80 %,SE,18 mph,0 mph,29.29 in,0.0 in,Cloudy
,2:53 AM,48 F,42 F,80 %,ESE,17 mph,0 mph,29.27 in,0.0 in,Cloudy
,3:53 AM,48 F,42 F,80 %,ESE,18 mph,0 mph,29.25 in,0.0 in,Cloudy
,4:53 AM,48 F,42 F,80 %,ESE,21 mph,0 mph,29.23 in,0.0 in,Cloudy / Windy
,5:53 AM,48 F,43 F,83 %,ESE,20 mph,0 mph,29.20 in,0.0 in,Mostly Cloudy
,6:53 AM,48 F,43 F,83 %,ESE,20 mph,28 mph,29.18 in,0.0 in,Mostly Cloudy
,7:53 AM,50 F,44 F,80 %,SE,22 mph,30 mph,29.20 in,0.0 in,Cloudy / Windy
,8:53 AM,52 F,45 F,77 %,SE,20 mph,30 mph,29.20 in,0.0 in,Cloudy
,9:53 AM,52 F,46 F,80 %,SE,18 mph,30 mph,29.17 in,0.0 in,Cloudy
,10:53 AM,53 F,48 F,83 %,SE,16 mph,0 mph,29.15 in,0.0 in,Light Rain
,11:53 AM,54 F,50 F,86 %,SSE,18 mph,29 mph,29.11 in,0.0 in,Light Rain
,12:53 PM,53 F,51 F,93 %,SSE,24 mph,32 mph,29.08 in,0.0 in,Light Rain / Windy
,1:53 PM,54 F,51 F,90 %,S,28 mph,37 mph,29.05 in,0.0 in,Rain / Windy
,2:34 PM,53 F,52 F,96 %,SSE,20 mph,31 mph,29.05 in,0.0 in,Light Rain
,2:53 PM,53 F,52 F,96 %,S,24 mph,33 mph,29.05 in,0.0 in,Light Rain / Windy
,2:55 PM,53 F,52 F,96 %,S,23 mph,33 mph,29.05 in,0.0 in,Light Rain / Windy
,3:11 PM,53 F,52 F,96 %,S,24 mph,33 mph,29.05 in,0.0 in,Light Rain / Windy
,3:50 PM,52 F,52 F,100 %,SSE,20 mph,32 mph,29.04 in,0.0 in,Light Rain
,3:53 PM,52 F,51 F,97 %,SSE,22 mph,30 mph,29.04 in,0.0 in,Light Rain / Windy
,4:53 PM,52 F,51 F,97 %,SSE,25 mph,33 mph,29.03 in,0.0 in,Heavy Rain / Windy
,5:53 PM,52 F,51 F,97 %,S,23 mph,30 mph,29.04 in,0.1 in,Light Rain / Windy
,6:26 PM,51 F,50 F,96 %,SSW,16 mph,36 mph,29.06 in,0.0 in,Light Rain
,6:33 PM,51 F,49 F,92 %,SSW,17 mph,28 mph,29.06 in,0.0 in,Light Rain
,6:44 PM,50 F,48 F,93 %,SW,14 mph,0 mph,29.06 in,0.1 in,Rain
,6:53 PM,50 F,48 F,93 %,SW,13 mph,0 mph,29.06 in,0.1 in,Heavy Rain
,7:53 PM,50 F,48 F,93 %,SW,10 mph,0 mph,29.07 in,0.0 in,Cloudy
,8:22 PM,49 F,48 F,97 %,SW,8 mph,0 mph,29.09 in,0.0 in,Cloudy
,8:41 PM,50 F,47 F,89 %,SW,13 mph,0 mph,29.09 in,0.0 in,Cloudy
,8:53 PM,49 F,46 F,90 %,SW,12 mph,0 mph,29.10 in,0.0 in,Mostly Cloudy
,9:53 PM,47 F,45 F,93 %,SW,8 mph,0 mph,29.11 in,0.0 in,Cloudy
,10:53 PM,46 F,44 F,93 %,SW,13 mph,0 mph,29.12 in,0.0 in,Cloudy
,11:10 PM,45 F,43 F,93 %,SSW,12 mph,0 mph,29.12 in,0.0 in,Partly Cloudy
,11:32 PM,45 F,43 F,93 %,SW,12 mph,0 mph,29.13 in,0.0 in,Mostly Cloudy
,11:53 PM,46 F,43 F,89 %,SSW,13 mph,0 mph,29.13 in,0.0 in,Cloudy
11/5/2018,12:20 AM,44 F,42 F,93 %,SW,12 mph,0 mph,29.13 in,0.0 in,Partly Cloudy
,12:31 AM,45 F,43 F,93 %,SSW,12 mph,0 mph,29.14 in,0.0 in,Mostly Cloudy
,12:53 AM,45 F,42 F,90 %,SW,14 mph,0 mph,29.14 in,0.0 in,Cloudy
,1:27 AM,43 F,41 F,93 %,SW,12 mph,0 mph,29.14 in,0.0 in,Partly Cloudy
,1:35 AM,44 F,42 F,93 %,SW,12 mph,0 mph,29.15 in,0.0 in,Mostly Cloudy
,1:53 AM,44 F,42 F,93 %,SW,13 mph,0 mph,29.15 in,0.0 in,Cloudy
,2:39 AM,44 F,42 F,93 %,SW,8 mph,0 mph,29.16 in,0.0 in,Cloudy
,2:50 AM,45 F,43 F,93 %,SW,8 mph,0 mph,29.15 in,0.0 in,Cloudy
,2:53 AM,44 F,42 F,93 %,SW,9 mph,0 mph,29.15 in,0.0 in,Cloudy
,3:39 AM,44 F,42 F,93 %,SSW,6 mph,0 mph,29.16 in,0.0 in,Cloudy
,3:49 AM,45 F,43 F,93 %,SSW,5 mph,0 mph,29.15 in,0.0 in,Cloudy
,3:53 AM,44 F,42 F,93 %,S,5 mph,0 mph,29.15 in,0.0 in,Cloudy
,4:53 AM,43 F,42 F,97 %,S,6 mph,0 mph,29.16 in,0.0 in,Cloudy
,5:53 AM,44 F,42 F,93 %,S,7 mph,0 mph,29.16 in,0.0 in,Cloudy
,6:53 AM,44 F,42 F,93 %,S,7 mph,0 mph,29.16 in,0.0 in,Cloudy
,7:53 AM,44 F,42 F,93 %,SE,7 mph,0 mph,29.14 in,0.0 in,Fair
,8:19 AM,45 F,43 F,93 %,S,8 mph,0 mph,29.18 in,0.0 in,Fair
,8:53 AM,46 F,44 F,93 %,S,9 mph,0 mph,29.19 in,0.0 in,Fair
,9:53 AM,48 F,44 F,86 %,S,8 mph,0 mph,29.18 in,0.0 in,Partly Cloudy
,10:53 AM,48 F,42 F,80 %,SSE,6 mph,0 mph,29.15 in,0.0 in,Mostly Cloudy
,11:53 AM,50 F,44 F,80 %,ESE,13 mph,0 mph,29.09 in,0.0 in,Fair
,12:53 PM,49 F,44 F,83 %,ESE,15 mph,0 mph,29.04 in,0.0 in,Fair
,1:53 PM,50 F,44 F,80 %,ESE,18 mph,0 mph,29.01 in,0.0 in,Partly Cloudy
,2:51 PM,50 F,45 F,82 %,SSE,14 mph,0 mph,29.04 in,0.0 in,Cloudy
,2:53 PM,50 F,45 F,83 %,SE,13 mph,0 mph,29.04 in,0.0 in,Cloudy
,3:50 PM,48 F,46 F,93 %,SE,13 mph,0 mph,29.01 in,0.0 in,Light Rain
,3:53 PM,49 F,47 F,93 %,SE,13 mph,0 mph,29.01 in,0.0 in,Light Rain
,4:33 PM,48 F,47 F,96 %,E,16 mph,0 mph,28.94 in,0.1 in,Rain
,4:53 PM,49 F,48 F,97 %,ESE,15 mph,0 mph,28.94 in,0.1 in,Light Rain
,4:56 PM,49 F,48 F,97 %,ESE,15 mph,0 mph,28.94 in,0.0 in,Light Rain
,5:53 PM,49 F,48 F,97 %,ESE,14 mph,0 mph,28.91 in,0.0 in,Light Rain
,6:53 PM,50 F,49 F,96 %,ESE,15 mph,0 mph,28.88 in,0.0 in,Cloudy
,7:45 PM,50 F,50 F,100 %,ESE,13 mph,0 mph,28.83 in,0.0 in,Light Rain
,7:53 PM,51 F,50 F,96 %,ESE,21 mph,28 mph,28.82 in,0.0 in,Light Rain / Windy
,8:02 PM,51 F,50 F,96 %,ESE,7 mph,0 mph,28.82 in,0.0 in,Light Rain
